date,AAPL,ABT,ADBE,AMD,AMGN,AMZN,AXP,BA,BAC,BIL,BMY,C,CAT,CMCSA,COP,COST,CRM,CSCO,CVX,DE,DIS,DUK,EFA,FDX,GE,GILD,GLD,GOOGL,GS,HD,HON,IBM,INTC,JNJ,JPM,KO,LLY,LOW,MA,MCD,META,MMM,MRK,MS,MSFT,MU,NEE,NFLX,NKE,NVDA,ORCL,PEP,PFE,PG,QCOM,SBUX,SLB,SO,SPY,T,TGT,TLT,TSLA,TXN,UNH,UNP,UPS,USB,V,VZ,WFC,WMT,XOM
2020-07-13,92.444,83.491,442.47,53.59,207.745,155.2,87.12,175.65,20.93,77.347,46.154,42.275,116.635,32.122,31.905,295.698,185.137,38.85,65.829,152.073,113.546,64.398,51.69,112.89,32.512,61.177,169.4,74.947,181.609,215.576,119.62,88.981,52.221,122.922,84.163,37.812,151.767,122.504,280.845,161.041,236.919,104.751,61.133,41.749,196.819,48.238,55.045,52.55,88.07,10.006,52.416,111.807,24.826,106.61,80.402,63.475,15.246,42.379,289.941,15.333,100.429,139.157,99.804,108.935,270.474,148.25,88.648,28.816,180.99,38.666,22.214,39.867,32.942
2020-07-14,93.974,85.373,433.78,54.72,210.279,154.2,88.312,179.96,20.887,77.347,46.266,40.615,122.271,32.63,33.233,300.349,186.336,39.129,68.103,157.392,115.93,64.612,52.45,114.531,33.386,61.584,170.19,75.375,186.07,222.632,123.463,90.026,52.577,125.216,84.645,38.33,153.452,125.653,289.333,166.092,237.643,107.282,61.845,41.981,198.035,48.482,56.401,52.488,88.344,10.329,52.813,112.313,24.84,107.504,81.327,63.545,16.132,42.777,293.698,15.436,101.571,139.357,101.12,111.531,278.425,150.634,89.871,28.393,185.117,39.369,21.199,40.634,34.031
2020-07-15,94.62,87.093,433.01,55.34,210.461,150.443,90.658,187.94,21.285,77.347,47.369,41.984,123.593,33.248,33.482,299.159,184.891,39.247,68.52,160.019,118.118,63.615,53.043,116.518,34.648,61.153,170.34,75.177,188.582,222.64,126.656,91.817,52.622,125.504,85.955,38.773,154.922,126.694,295.886,167.006,238.188,107.817,62.785,42.688,197.741,49.262,55.638,52.326,89.969,10.18,52.278,110.796,25.186,106.997,81.476,66.062,16.579,42.251,296.396,15.462,102.916,138.706,103.067,111.751,274.409,152.825,92.895,29.449,188.201,39.1,22.161,40.631,34.463
2020-07-16,93.456,86.795,426.29,54.92,212.032,149.995,89.69,178.7,20.705,77.338,47.409,41.676,123.772,33.39,33.458,298.765,182.355,38.723,68.111,160.975,116.682,64.121,52.7,120.022,34.211,61.145,168.73,75.08,186.643,222.882,127.614,92.571,52.72,126.342,86.197,38.564,154.501,128.066,289.72,166.266,238.833,108.608,62.754,43.76,193.825,48.862,57.653,52.739,88.8,10.088,51.539,110.953,25.101,107.22,80.288,64.996,16.509,42.825,295.42,15.658,103.152,139.365,100.043,111.776,277.189,154.998,93.308,29.387,185.28,39.611,22.257,40.692,34.193
2020-07-17,93.267,89.361,432.42,55.04,214.74,148.098,88.628,175.66,20.091,77.347,48.264,40.672,123.205,33.422,32.475,297.41,184.587,39.543,67.209,163.843,115.92,65.173,53.009,119.936,34.308,61.839,170.12,75.176,183.809,224.868,129.215,93.393,53.487,126.426,84.602,39.124,155.4,129.538,294.279,166.754,239.923,108.155,63.125,43.569,192.836,48.247,59.157,49.299,87.906,10.154,50.69,111.6,25.559,107.968,81.195,64.795,16.334,43.494,296.277,15.586,102.916,139.073,100.056,113.222,276.629,158.837,92.38,28.19,186.803,39.98,21.811,40.551,33.606
2020-07-20,95.232,89.208,455.27,57.46,216.809,159.842,87.529,174.42,20.402,77.347,47.521,40.607,121.162,33.24,31.963,298.985,191.772,39.73,65.729,161.337,115.08,64.145,53.268,118.599,33.337,62.294,170.94,77.505,184.07,224.687,127.873,94.333,54.512,126.638,83.861,38.539,156.411,129.277,301.925,166.867,243.284,105.814,62.762,43.112,201.124,49.944,58.931,50.241,87.331,10.462,51.151,110.315,25.736,107.633,82.022,65.494,16.176,43.239,298.671,15.38,101.351,139.415,109.533,115.497,273.859,155.454,92.225,27.83,190.039,39.675,21.479,40.468,32.818
2020-07-21,93.918,88.407,444.28,57.0,214.283,156.915,89.699,178.63,21.129,77.347,47.793,41.895,122.278,33.731,33.856,300.111,187.555,39.772,70.447,163.045,115.891,65.118,53.377,119.589,34.162,61.257,173.0,77.112,184.339,226.63,129.015,94.102,54.111,126.757,85.68,39.441,154.782,130.583,297.705,168.06,239.646,106.781,62.351,43.544,198.415,50.247,59.361,49.01,89.805,10.281,51.622,111.409,25.87,107.487,81.265,65.913,17.158,43.725,299.306,15.586,101.672,139.499,104.557,114.566,275.348,156.567,92.762,28.636,188.133,39.654,22.904,40.732,34.478
2020-07-22,94.182,90.208,445.05,61.79,213.511,154.995,89.895,179.79,21.034,77.338,47.833,41.838,123.277,33.731,33.231,300.624,188.057,39.67,70.177,162.897,116.291,66.557,53.518,119.329,34.259,60.834,175.63,77.555,179.105,229.005,128.89,96.05,54.423,126.985,85.059,40.511,154.351,133.771,303.289,172.972,237.782,107.397,62.264,42.397,201.267,50.374,60.24,48.982,90.307,10.391,51.715,112.719,27.188,108.406,81.52,67.486,16.816,44.451,301.01,15.539,104.159,139.915,106.155,112.072,276.792,157.198,92.513,28.37,190.412,39.59,22.957,40.834,33.675
2020-07-23,89.895,90.775,431.74,59.57,209.572,149.327,90.016,176.45,21.233,77.347,47.849,42.178,122.935,33.668,32.881,298.619,185.334,40.102,70.154,164.048,115.402,66.431,53.093,119.943,34.162,60.284,177.18,75.171,176.514,227.831,128.156,95.05,53.843,126.646,85.309,40.344,151.243,131.934,299.931,172.04,230.575,107.79,61.695,42.031,192.513,51.339,60.358,47.758,89.75,10.083,51.484,113.605,27.082,109.108,78.941,65.843,16.93,44.275,297.418,15.406,103.491,141.55,100.871,109.121,273.416,153.359,92.061,28.769,189.043,39.661,23.035,40.52,33.745
2020-07-24,89.672,89.091,430.31,69.4,206.033,150.445,88.768,173.76,21.069,77.338,46.234,41.846,123.817,34.349,32.735,298.316,185.285,39.247,69.475,162.767,114.904,65.482,52.801,119.256,33.289,58.752,178.7,74.748,175.167,229.126,124.572,93.9,45.098,125.385,84.706,40.519,149.389,132.411,297.047,173.059,228.702,108.162,60.936,41.715,191.334,48.784,60.203,48.045,89.869,10.147,51.382,112.76,26.553,108.935,78.254,66.21,17.088,43.709,295.503,15.235,104.641,141.541,94.467,109.619,271.449,154.341,92.225,28.886,186.86,40.371,22.957,40.397,33.536
2020-07-27,91.798,90.028,437.1,68.97,210.744,152.76,89.196,170.21,20.887,77.338,46.394,41.538,125.896,34.515,32.32,299.983,187.712,39.916,70.177,163.37,113.634,64.295,53.493,123.303,32.561,59.47,182.23,75.799,176.514,230.948,125.68,94.214,44.189,124.589,83.516,40.511,150.287,134.294,298.925,175.262,231.467,110.463,62.382,42.663,193.758,50.315,59.64,49.565,88.755,10.373,51.096,114.094,26.469,109.246,81.608,66.804,17.263,43.239,297.658,15.091,103.778,141.016,102.64,111.725,269.473,154.954,94.297,28.292,188.545,40.385,22.283,40.388,34.031
2020-07-28,90.29,89.911,432.26,67.61,212.09,150.016,87.921,170.84,21.077,77.347,47.497,41.522,124.222,34.238,31.662,299.956,186.277,39.146,68.689,163.175,113.507,66.913,53.151,120.622,33.434,58.824,183.75,74.522,175.297,229.1,126.722,92.915,43.895,124.293,83.878,40.26,152.301,133.024,296.476,170.899,228.117,105.11,62.983,41.782,192.019,48.852,60.158,48.851,87.897,10.168,51.105,113.854,27.512,110.595,80.508,65.214,16.799,44.052,295.77,15.297,104.286,141.992,98.433,110.042,270.673,152.842,93.214,28.417,188.382,40.818,22.318,40.557,33.629
2020-07-29,92.02,92.306,436.3,76.09,206.756,151.676,90.034,166.01,21.865,77.347,47.273,42.535,126.472,34.785,32.459,298.646,190.317,39.51,69.429,167.315,112.95,67.206,53.71,122.515,31.979,58.249,185.13,75.506,176.132,228.565,128.865,93.549,42.852,124.048,85.912,40.127,151.458,133.924,299.35,170.873,231.259,105.733,62.714,42.056,193.958,49.145,60.459,48.448,88.536,10.417,51.428,114.31,27.682,110.967,81.899,67.643,17.044,44.14,299.408,15.23,104.616,141.75,99.941,111.319,276.765,155.971,96.378,29.504,190.144,40.797,22.537,40.228,34.0
2020-07-30,93.134,91.414,438.88,78.2,204.504,152.594,88.135,161.95,21.493,77.338,47.049,41.198,123.052,34.603,30.589,298.077,188.44,39.281,66.5,165.264,112.999,66.89,52.917,124.799,30.377,57.707,183.76,76.242,173.48,229.99,124.347,91.743,42.78,124.302,83.62,39.851,143.265,134.366,299.06,170.176,232.459,102.938,62.43,40.976,193.806,49.486,60.652,48.58,88.399,10.565,51.013,114.111,27.582,113.657,94.365,66.962,16.176,44.02,298.339,15.235,105.377,142.684,99.166,109.744,275.456,151.431,110.233,28.878,185.816,40.69,21.549,40.052,32.332
2020-07-31,102.884,90.613,444.32,77.43,203.283,158.234,86.896,158.0,21.527,77.347,46.882,40.912,119.587,33.913,30.386,298.729,191.536,39.839,64.704,163.658,114.249,67.024,51.791,121.684,29.455,55.473,185.43,73.744,172.115,229.281,124.522,91.773,42.549,123.387,83.292,39.475,140.727,134.104,298.605,169.192,251.462,101.821,63.418,40.918,194.861,48.823,60.3,48.888,89.12,10.566,51.198,114.086,27.397,113.397,92.974,66.865,15.913,43.518,300.697,15.241,106.477,142.592,95.384,108.603,273.245,151.913,111.246,28.824,182.312,40.818,21.208,39.831,32.494
2020-08-03,105.476,90.649,447.97,77.67,205.518,155.594,87.101,162.27,21.622,77.338,47.233,41.223,118.597,33.977,29.834,302.207,199.734,39.89,65.375,164.874,113.673,66.289,52.801,122.277,29.649,57.228,185.64,73.486,173.358,229.877,123.821,92.795,43.057,124.733,82.827,38.689,143.115,135.329,302.535,169.297,249.767,101.781,65.235,41.403,205.82,49.145,59.632,49.862,89.777,10.959,51.687,113.291,27.304,113.544,96.478,65.965,16.421,43.04,302.787,15.261,108.135,141.874,99.0,110.11,273.994,150.783,110.794,28.792,182.589,40.648,21.234,39.8,32.625
2020-08-04,106.181,89.974,446.92,85.04,202.386,156.941,86.775,165.07,21.64,77.347,47.529,41.018,118.363,34.238,30.589,311.815,197.985,40.322,66.67,165.329,114.591,66.985,53.093,123.317,29.795,56.55,189.59,73.018,175.315,231.337,122.821,93.938,43.797,124.623,82.353,39.015,144.997,134.789,304.277,173.616,247.655,102.322,64.548,41.236,202.731,50.032,61.234,50.964,88.864,11.176,51.705,113.929,27.333,115.706,97.675,65.642,16.869,43.383,303.957,15.462,110.342,143.227,99.133,112.588,274.797,152.203,112.774,28.346,184.121,41.123,21.173,40.52,33.567
2020-08-05,106.566,91.964,449.51,85.31,200.624,160.251,88.824,174.28,21.968,77.338,47.705,41.755,121.468,33.509,30.898,311.98,199.194,40.034,67.217,169.701,124.674,66.051,53.268,124.069,31.057,55.05,191.35,73.304,177.819,231.0,125.73,93.646,43.609,125.622,83.783,39.458,144.519,135.32,317.449,173.529,246.951,105.124,64.524,41.663,202.398,49.788,60.961,50.211,92.16,11.235,51.244,112.918,27.375,115.404,98.062,66.21,17.106,42.554,305.845,15.38,109.429,141.974,99.001,112.988,281.99,155.524,113.054,28.839,187.77,40.861,21.331,39.957,33.861
2020-08-06,110.284,91.612,464.11,86.71,200.691,161.25,89.317,172.2,22.038,77.338,49.015,41.632,120.946,33.969,30.923,315.045,204.256,40.406,67.425,168.252,127.81,66.605,53.326,124.459,30.717,54.898,193.89,74.586,177.584,232.632,127.198,94.147,43.591,124.903,83.809,39.675,143.152,136.158,319.52,176.943,262.971,105.563,64.058,41.395,205.639,47.496,60.753,50.908,91.713,11.283,51.041,112.594,27.247,114.773,97.772,66.465,16.948,42.944,307.889,15.375,109.124,142.767,99.305,113.874,283.425,157.399,113.358,28.784,190.326,41.067,21.278,39.815,33.699
2020-08-07,107.776,91.144,449.57,84.85,199.976,158.373,92.334,170.02,22.591,77.347,48.768,42.638,121.423,33.921,31.126,312.842,197.631,40.119,66.909,170.332,126.941,68.503,53.109,132.617,31.057,55.329,190.81,74.26,181.079,234.593,129.307,94.502,43.107,125.791,85.654,39.943,143.199,137.59,317.468,178.18,266.103,107.14,64.034,42.148,201.961,47.545,61.821,49.473,93.0,11.148,50.994,113.324,27.375,115.499,95.298,66.579,17.22,43.582,308.11,15.467,111.442,141.816,96.847,113.72,286.105,160.309,122.265,29.309,188.019,41.564,22.007,40.006,33.544
2020-08-10,109.343,90.073,443.29,82.24,197.882,157.408,94.625,179.41,22.981,77.347,49.407,43.243,127.813,34.088,32.215,312.007,193.807,40.372,69.167,176.282,125.827,67.04,53.285,144.504,32.367,54.659,190.15,74.183,182.044,237.261,132.908,96.128,44.175,125.309,86.74,39.876,143.265,138.436,312.494,177.762,260.711,109.245,63.947,42.341,197.94,47.935,60.931,48.338,96.242,11.114,50.727,112.694,27.333,115.975,93.634,68.055,17.737,43.885,309.031,15.56,112.448,141.181,94.571,115.296,287.973,163.744,124.361,29.316,188.43,41.89,21.682,40.594,34.37
2020-08-11,106.091,89.19,435.23,76.88,194.958,154.033,96.152,180.13,23.292,77.338,50.454,43.98,128.272,34.064,32.272,305.06,188.725,39.916,69.082,179.354,127.488,66.178,53.477,141.953,32.658,54.332,179.94,73.376,183.505,237.425,133.617,95.856,43.25,124.412,89.48,40.051,141.045,138.571,317.971,178.528,253.9,110.557,63.947,43.345,193.311,46.58,59.675,46.693,95.977,10.8,50.108,111.981,26.906,115.222,95.809,69.285,17.807,43.183,306.48,15.56,111.417,139.503,91.626,115.832,284.769,166.811,121.447,29.942,189.369,41.55,22.226,40.077,34.726
2020-08-12,109.617,90.622,445.36,82.61,200.832,158.112,94.681,175.44,23.128,77.338,50.862,43.644,128.308,34.341,33.856,309.034,189.344,40.685,69.93,178.51,128.758,66.692,54.662,145.934,32.609,54.922,179.1,74.7,184.435,243.177,133.442,95.818,44.148,126.689,88.722,40.469,142.843,141.057,317.091,179.416,257.628,111.153,65.346,43.848,198.834,47.282,61.135,47.547,96.068,11.387,50.016,114.202,27.29,117.151,101.936,69.654,17.86,43.717,310.753,15.55,113.853,138.234,103.651,118.046,290.834,168.108,122.958,29.583,190.298,41.613,22.112,40.597,34.718
2020-08-13,111.557,91.027,450.02,81.84,199.785,158.051,93.508,174.73,22.799,77.347,50.542,43.268,126.598,34.381,33.019,308.061,191.821,36.135,69.236,175.901,127.947,66.2,54.42,147.307,32.027,54.396,183.33,75.166,181.183,243.246,133.282,94.555,43.582,125.284,88.231,40.427,141.573,140.219,315.697,179.826,259.025,112.235,66.026,43.68,198.368,45.0,61.095,48.133,97.255,11.39,49.877,114.451,27.176,117.428,99.841,69.417,17.43,43.837,310.191,15.411,114.03,136.757,108.067,116.777,290.157,166.259,124.127,29.238,189.473,41.557,21.963,40.752,33.867
2020-08-14,111.457,90.028,447.6,81.3,200.496,157.401,93.498,178.08,22.903,77.338,50.478,43.301,125.959,34.682,33.174,308.594,190.17,35.949,69.645,177.414,127.527,65.728,54.086,150.732,32.318,54.651,182.54,74.57,180.818,242.287,134.372,94.736,43.879,125.487,88.265,40.486,141.225,138.995,316.287,180.296,258.966,112.398,65.978,43.781,198.558,44.473,60.257,48.268,97.173,11.511,50.043,114.003,27.098,116.839,100.131,68.846,17.606,43.184,310.201,15.462,115.485,136.223,110.047,116.947,292.124,168.187,125.257,29.559,188.571,41.748,22.208,40.983,34.017
2020-08-17,111.166,90.676,451.58,82.42,203.256,159.12,90.835,172.01,22.41,77.338,50.846,42.065,124.843,34.492,33.076,311.971,193.394,35.602,69.969,179.141,126.394,66.088,54.495,149.316,31.396,55.17,186.5,75.146,176.558,248.929,133.098,94.109,43.915,126.122,85.938,40.285,142.58,142.66,319.607,181.724,258.887,111.457,66.99,42.927,199.87,44.102,60.792,48.235,96.47,12.28,49.85,114.302,27.304,117.185,98.758,69.355,17.553,43.208,311.186,15.38,116.931,136.565,122.376,117.739,289.246,169.896,124.914,28.894,191.247,41.741,21.48,41.911,33.576
2020-08-18,112.093,90.901,463.51,81.66,201.993,165.624,90.016,170.23,22.09,77.347,50.374,41.182,124.528,34.5,32.775,312.696,200.541,35.509,68.522,178.342,125.954,65.336,54.462,149.555,31.251,55.098,188.18,77.105,175.028,246.131,131.941,94.472,43.663,127.053,84.74,40.461,144.067,142.21,320.352,183.161,260.056,111.234,66.832,42.625,201.02,43.303,60.805,49.187,97.666,12.204,50.948,114.459,27.311,118.059,98.626,69.39,17.342,42.773,311.858,15.349,116.37,137.542,125.806,118.616,285.906,167.118,124.673,28.425,190.844,42.025,21.102,41.635,33.411
2020-08-19,112.233,90.469,462.01,81.09,201.148,163.024,90.22,169.27,22.064,77.347,50.422,41.141,124.213,34.325,32.223,312.833,201.622,35.416,67.553,178.213,124.83,65.336,54.22,150.212,30.96,52.417,182.24,76.552,176.514,244.282,131.497,93.655,43.376,127.307,84.938,39.583,143.295,142.543,321.707,182.456,260.304,110.957,67.203,43.002,199.8,42.961,60.652,48.453,98.962,12.083,51.89,113.083,27.24,117.419,97.754,68.195,17.299,42.886,310.56,15.318,131.093,136.682,125.235,117.909,284.634,167.337,124.945,28.292,192.743,41.933,21.129,40.925,33.04
2020-08-20,114.724,91.504,478.48,82.77,199.676,164.868,90.062,169.58,21.718,77.347,49.727,40.56,123.727,34.286,31.508,312.806,205.947,35.788,66.317,177.386,125.172,64.84,54.044,150.891,30.426,52.696,183.5,78.12,175.497,242.4,130.927,93.133,44.13,128.179,83.921,39.567,142.401,142.813,326.469,182.778,266.668,110.28,67.203,42.525,204.45,41.928,60.603,49.79,98.615,12.085,51.022,113.307,27.568,118.353,97.42,67.835,16.465,42.128,311.527,15.287,129.41,137.917,133.455,117.986,282.766,166.434,124.33,27.861,195.773,41.869,20.848,40.356,32.536
2020-08-21,120.636,92.198,473.22,83.81,198.765,164.236,89.531,167.5,21.614,77.347,49.703,40.331,124.582,34.127,31.012,316.238,204.001,35.737,66.528,185.184,124.508,64.808,53.769,152.098,30.62,53.055,182.03,78.086,176.001,244.602,132.042,93.141,44.229,129.313,83.878,39.508,140.444,145.641,326.256,184.25,264.686,110.423,67.164,42.776,202.964,41.606,60.667,49.231,100.204,12.625,50.957,113.092,27.682,118.863,99.48,67.704,16.299,42.224,312.632,15.297,130.592,138.744,136.665,119.485,283.497,167.88,124.714,27.548,195.754,41.89,20.751,40.684,32.292
2020-08-24,122.078,91.288,476.3,83.08,197.033,165.373,92.493,178.27,22.228,77.347,49.879,41.771,127.507,34.706,31.589,315.797,204.915,35.678,68.186,190.66,127.683,65.184,54.478,157.091,32.173,52.72,181.0,78.561,180.27,247.642,133.609,95.046,44.103,129.654,86.24,40.085,140.689,149.162,332.586,185.164,269.028,111.666,67.512,43.839,203.602,42.679,60.714,48.881,102.103,12.662,51.715,114.07,27.653,119.789,102.041,69.118,17.149,42.619,315.8,15.472,130.26,138.518,134.28,120.072,278.714,168.748,125.749,28.753,197.94,42.302,21.497,40.591,33.245
2020-08-25,121.077,92.261,484.43,86.35,207.614,167.324,92.232,174.73,22.496,77.338,50.118,42.254,127.03,34.397,31.573,316.329,212.376,35.492,67.349,190.846,126.804,64.688,54.512,154.858,31.979,52.696,181.22,79.587,179.105,247.106,137.935,94.26,44.363,129.577,86.619,40.035,140.839,149.423,336.477,185.19,278.375,111.372,67.717,43.571,206.251,43.985,60.431,49.058,101.811,12.691,51.788,113.788,27.347,120.264,102.077,72.667,16.895,42.257,316.905,15.406,129.929,137.458,134.889,120.617,281.764,170.799,124.722,28.644,199.561,42.196,21.603,40.374,32.19
2020-08-26,122.723,92.909,528.49,86.02,209.253,172.092,91.627,171.9,22.116,77.338,49.775,41.599,127.642,35.023,30.524,315.926,267.689,35.737,66.294,195.868,129.139,63.648,54.829,155.913,31.445,52.337,183.36,81.484,180.166,252.115,138.589,93.905,44.471,129.782,85.404,40.244,140.444,153.449,339.728,186.157,301.264,111.919,67.606,43.287,210.71,43.849,59.935,54.753,101.829,12.714,53.081,114.757,27.091,119.685,102.156,72.395,16.378,41.7,320.082,15.452,129.81,136.932,143.545,121.29,278.696,170.29,124.612,28.338,201.632,42.224,21.102,40.396,31.505
2020-08-27,121.256,100.202,510.32,83.8,211.453,170.0,94.541,174.2,22.54,77.338,49.959,42.311,129.028,35.292,31.004,317.844,271.621,35.771,66.395,194.772,130.653,63.648,54.27,157.676,31.445,52.297,181.24,80.71,182.714,249.265,139.159,94.268,44.336,130.361,88.213,40.302,140.171,149.774,344.548,184.789,290.667,112.042,67.828,44.04,215.883,43.517,60.211,52.627,101.199,12.57,52.795,114.699,26.955,119.529,102.138,73.273,16.404,42.087,320.782,15.406,127.77,134.603,149.25,120.472,281.268,170.395,125.639,28.902,202.371,42.203,21.585,42.229,31.292
2020-08-28,121.06,99.752,516.44,85.55,211.712,170.09,95.482,175.8,22.756,77.347,49.847,42.769,129.261,35.308,31.191,319.688,266.49,35.695,66.958,194.837,132.422,63.776,54.654,160.343,32.076,52.066,184.39,81.251,180.592,247.245,141.163,94.585,45.261,130.924,88.575,41.639,138.637,149.054,354.343,187.158,291.104,113.121,67.693,44.274,218.103,44.561,60.356,52.389,102.75,13.087,53.441,115.976,26.991,120.013,104.057,74.67,17.035,42.265,322.854,15.478,128.228,134.503,147.56,122.175,283.704,171.857,127.326,29.105,206.859,42.082,21.673,43.363,32.04
2020-08-31,125.165,98.563,513.39,90.82,211.88,172.548,94.597,171.82,22.271,77.347,49.711,41.82,128.074,35.506,30.793,319.037,268.013,35.712,65.629,194.986,128.836,64.28,54.236,158.854,30.765,53.255,184.83,80.76,179.201,246.165,138.79,93.254,45.727,130.728,86.352,41.388,139.625,148.316,346.668,187.036,290.648,111.318,67.393,43.747,214.883,44.385,60.274,52.956,102.384,13.313,52.832,116.075,26.906,119.633,104.85,74.204,16.676,42.071,321.685,15.359,128.535,135.396,166.107,121.034,282.062,169.488,128.314,28.479,203.291,42.089,21.199,42.915,31.45
2020-09-01,130.151,95.934,527.95,92.18,209.822,174.956,95.416,172.1,22.245,77.347,48.728,41.885,131.439,35.696,30.199,322.45,276.467,35.551,64.964,202.068,130.477,63.375,54.295,162.915,30.038,52.521,185.05,82.027,179.717,246.942,140.819,93.322,45.584,129.117,86.309,41.046,138.6,150.927,345.419,186.309,292.868,112.533,66.729,44.015,216.541,44.629,59.833,55.655,105.084,13.761,53.238,115.354,26.258,119.503,107.412,75.592,16.451,41.773,324.714,15.184,127.974,136.945,158.35,123.427,282.315,172.448,127.553,28.706,204.596,42.011,21.111,45.616,31.048
2020-09-02,127.455,98.536,533.8,90.22,215.894,176.572,97.214,174.78,22.514,77.347,49.231,42.499,134.337,35.791,29.565,329.314,271.985,35.881,65.05,201.53,132.275,65.184,55.021,164.686,31.251,53.287,182.62,85.115,183.724,249.338,144.592,96.937,46.894,131.085,87.61,42.775,140.717,153.539,349.097,189.409,299.867,115.749,68.705,44.576,220.714,46.648,62.236,55.284,106.877,14.285,54.503,118.752,26.485,121.518,109.022,77.613,16.574,42.902,329.411,15.302,127.37,138.249,149.123,125.709,289.002,172.87,130.008,29.426,207.597,42.984,21.568,45.644,30.859
2020-09-03,117.25,95.016,507.8,82.54,207.355,168.4,97.269,168.77,22.357,77.338,47.992,42.131,132.078,35.213,29.248,319.624,260.503,34.637,64.339,195.682,130.174,64.92,53.777,160.127,30.668,52.585,181.14,80.759,181.554,238.426,139.419,94.116,45.225,127.438,87.334,42.182,140.218,145.461,332.779,187.281,288.586,113.564,67.567,44.157,207.042,45.185,60.58,52.575,103.263,12.959,52.721,116.334,25.916,119.572,103.048,75.97,16.883,42.41,318.075,15.246,124.131,138.641,135.667,120.626,285.383,167.824,123.922,29.309,200.386,43.041,21.524,44.674,30.796
